category,A,M,k,E_over_C,surplus,H_ratio,budget_ratio,worst_r_over_q,theoretical_ok,actual_ok,decomp_ok,first_mismatch_x,first_mismatch_sum,first_mismatch_F,max_gap,true_ratio,C,E,V,U,budget
random<=100,"{18,20,22,26,28,34,42,43,50,62}",62,10,54246119.64525408,-831306239.5170982,3.3606630824372763,2.3413425289994674,9.110816224359317e-09,False,False,False,62,13,17,117,1.1536917562724014,5.108237863367823,277102082.312668,8.216762136632177,1.8716862105581396,11.960134557748455
random<=100,"{21,24,25,26,30,32,36,38,46}",46,9,282201.24331803946,-2806272.9301380552,3.3260869565217397,2.572935217887109,1.28526444315918e-06,False,False,False,46,9,10,83,1.2292307692307693,3.314748409485253,935426.1224432322,6.122751590514747,1.2029406653425703,8.528632921199888
random<=100,"{8,12,43,73,83}",83,5,68701.38367730603,-2305936.9676629417,1.2908380681818181,0.4739187558023157,1.3273866411808432e-05,False,True,False,83,13,16,60,1.1425189393939397,11.18827652118509,768650.0779697316,3.3095589766504085,0.9963875559209452,5.302334088492299
random<=100,"{14,29,45,55,86,94}",94,6,1821802.1193281666,-30998014.43655908,1.6095596133190122,1.093003842036643,2.314356765038401e-07,False,False,False,94,8,14,92,1.1918871252204586,5.671677480498651,10332674.05411828,4.010366939336466,1.0943991688206336,6.199165276977733
random<=100,"{17,21,53,67,69}",69,5,422569.45811875106,-8826047.416827528,1.2895816242821985,0.635133455826543,2.366477427355059e-06,False,True,False,69,9,10,28,1.2807971014492754,6.962214454917422,2942019.189520991,2.902296193047763,0.7598195669547255,4.421935326957214
random<=100,"{12,16,28,37,38,44,49,50,59}",59,9,11709320.0990791,-168708095.38383543,3.100446428571428,2.118106648988187,2.1992503195510716e-08,False,False,False,59,11,14,101,1.1463541666666666,4.802672880868371,56236034.09325415,6.962952119131629,1.6048106213754594,10.172573361882547
random<=100,"{10,25,32,36,37,44,46,47,57}",57,9,35686079.74528023,-472241664.19143,2.2443609022556386,1.8805063938910234,1.4205610875361107e-08,False,False,False,57,9,13,104,1.2573333333333332,4.4110726486304666,157413890.3012513,6.054304335496518,1.120372992085443,8.295050319667403
random<=100,"{10,12,15,16,19}",19,5,104.97763157894738,-835.2140350877195,2.105263157894737,1.5150026958735006,0.004166666666666667,False,False,False,20,5,6,26,1.2428571428571429,2.666666666666667,279.94035087719305,2.5763888888888884,0.7318091500535567,4.040007188996002
random<=100,"{17,32,44,45}",45,4,838.1347826086957,-4944.787165775402,2.444444444444444,1.8101975140969353,0.000501336898395722,False,False,False,45,4,5,39,1.4000000000000001,1.9679144385026741,1649.3775401069522,2.438335561497326,0.5619891315178405,3.562313824533007
random<=100,"{3,11,16,23,40,97}",97,6,17812.17358680182,-966033.5501677466,1.1668706650346794,0.5486742686029029,1.646903820816864e-05,False,True,False,97,19,47,277,1.0508230990331853,18.07852437417655,322017.8143460604,3.543714583656659,3.1877532773822055,9.91922113842107
random<=100,"{15,17,22,25,40}",40,5,858.883,-7344.302317290553,2.1882352941176473,1.5831275267790448,0.00035650623885918,False,False,False,40,5,7,53,1.3249299719887955,2.8520499108734407,2449.5771836007134,2.925727866904337,0.7947154273735642,4.515158721651465
random<=100,"{12,33,34}",34,3,61.5260821309656,-588.0463458110517,1.5376984126984128,0.9537298384799942,0.015151515151515152,False,True,False,66,7,8,12,1.3657407407407407,3.212121212121212,197.62923351158645,1.6212121212121213,0.7211418618012025,3.0634958448145264
random<=100,"{35,50,51,54,55,56,60,84,85}",85,9,5402.773043075498,-57025.034886681955,3.4529411764705884,2.4864727978098715,3.6075036075036075e-05,False,False,False,85,9,10,81,1.4364705882352942,3.518614718614719,19010.276750700283,6.048625140291806,1.350157321758564,8.748939783808934
random<=100,"{28,44,49}",49,3,28.163934426229506,-229.40909090909093,1.4821428571428572,1.1024797953594503,0.022727272727272728,False,False,False,98,6,7,6,1.5527210884353742,2.772727272727273,78.0909090909091,1.0909090909090908,0.9829833526574199,3.0568757962239306
random<=100,"{22,24,31,34,41,56,61,74,84,90}",90,10,6540390349.151391,-102933503999.57469,2.5197368421052633,2.075848172028758,6.657685142268538e-11,False,False,False,90,11,18,144,1.1645299145299142,5.246042846183057,34311168002.410362,7.173600010959801,1.8581942208369215,10.889988452633643
random<=100,"{34,36,57}",57,3,158.5528604118993,-1068.7874097007225,1.5888888888888888,1.3998998104914537,0.004901960784313725,False,False,False,68,3,4,18,1.654320987654321,2.254901960784314,357.5211558307534,1.3284313725490196,0.9141027275148748,3.156636827578769
random<=100,"{51,76}",76,2,38.325851393188856,-150.86893704850362,1.9868421052631577,0.9975247524752476,0.0196078431372549,False,True,False,102,2,3,10,1.650326797385621,1.3333333333333335,51.101135190918484,0.6666666666666665,0.33168316831683187,1.3300330033003303
random<=100,"{9,11,12,15,16}",16,5,106.04664179104478,-685.1555555555557,2.767857142857143,1.94614956757786,0.00404040404040404,False,False,False,18,5,6,29,1.272727272727273,2.165656565656566,229.66060606060609,3.0195286195286193,0.5975814846230296,4.214691588774679
random<=100,"{18,20,21,25,26,27}",27,6,847.3385012919897,-5185.334505494507,3.75,2.799544080595436,0.0005494505494505495,False,False,False,36,6,7,41,1.3888888888888888,2.041318681318682,1729.6879120879125,4.308681318681318,0.7030401561066396,5.714761630894597
random<=100,"{7,23,32,60,66,87,88}",88,7,72946.67621083884,-1334973.8877678048,1.7513736263736266,1.3323247682032588,3.5696437495537947e-06,False,False,False,88,9,21,158,1.103896103896104,6.100264153637468,444993.9940159792,4.270506523054261,1.928513250709714,8.127533024473689
random<=100,"{36,44,47,48,51}",51,5,11541.202245604125,-74377.58334281489,2.507002801120448,1.8089873007449109,4.029658284977434e-05,False,False,False,72,5,6,28,1.4902777777777778,2.1482914248871694,24793.865817119884,2.9142085751128306,0.4860116654036243,3.886231905920079
random<=100,"{10,16,24,31,38,43,61}",61,7,3448452.8287682533,-61378558.23824637,1.8157894736842097,1.2646152735719338,1.6451481291375473e-07,False,False,False,61,9,14,92,1.1403076923076925,5.932956923441387,20459522.085601646,5.235148235288771,1.1338798537697787,7.502907942828329
random<=100,"{70,88}",88,2,27.952479338842977,-103.02337662337663,1.9886363636363635,1.1210526315789473,0.02857142857142857,False,False,False,140,2,3,10,1.7769886363636365,1.2571428571428571,35.140259740259744,0.7428571428571428,0.333233082706767,1.4093233082706766
random<=100,"{3,22,28,50,59}",59,5,3535.433735374057,-86346.79973585739,1.4542372881355932,0.7989594848869566,4.329004329004329e-05,False,True,False,59,11,25,163,1.096078431372549,8.141991341991343,28785.470863599683,3.2611094332024546,1.6220058876745043,6.505121208551463
random<=100,"{32,37,48,67,75}",75,5,10230.237667577769,-95112.69261799114,2.233333333333333,1.5022712878143687,6.302944735780557e-05,False,False,False,75,6,7,39,1.3588477366255145,3.09923356192013,31705.89592577653,2.942433104746537,0.8567282447783646,4.655889594303266
random<=100,"{3,11,23}",23,3,33.245560318432325,-847.6205533596839,1.256172839506173,0.36770097771744736,0.0303030303030303,False,True,False,33,13,14,9,1.1744791666666667,8.606060606060607,286.1133069828722,2.0606060606060606,0.5519254192690161,3.164456899144093
random<=100,"{23,26,35,38,41,42,50,51,53,57}",57,10,1340515721.8901904,-17936142337.641354,2.469185784975259,2.109045603282146,2.5867360736240956e-10,False,False,False,57,11,12,89,1.3632075471698113,4.460010440325468,5978714115.050681,7.537132416817389,0.9346164964717534,9.406365409760896
random<=100,"{16,26,40,68,74,81,89}",89,7,1844715.5404354248,-28247038.87871701,1.9373151981076289,1.3271165352369525,1.5098054313740587e-07,False,False,False,89,9,13,86,1.1710651828298888,5.104137621784682,9415681.991427314,4.425679316085141,1.1740530599551628,6.773785435995467
random<=100,"{12,16,18}",18,3,3.7142857142857144,-16.25,2.2083333333333335,1.395844618627752,0.25,False,False,False,24,3,4,10,1.3055555555555554,1.75,6.5,1.375,0.5338640412992829,2.442728082598566
random<=100,"{25,32,33,38,49,52,57,60,61,65}",65,10,3725040.967956641,-41679361.056446336,4.117948717948718,2.7889257802137464,9.337800537110286e-08,False,False,False,65,11,12,104,1.3616666666666666,3.729656267558401,13893122.3930513,7.623475045572912,1.3891297351782461,10.401734515929403
random<=100,"{27,45,52}",52,3,50.75641025641026,-240.82051282051285,2.1692307692307695,1.533611120027142,0.014814814814814814,False,False,False,54,3,4,21,1.4814814814814814,1.6,81.21025641025642,1.6839506172839505,0.3849135873797384,2.4537777920434274
random<=100,"{8,15,18,26,27,33,37,41,44,53}",53,10,32783274.786455642,-669680638.2365764,2.0707142857142857,1.5726265046367367,8.536593902447561e-09,False,False,False,53,12,19,115,1.1290028206404512,6.8091697359990055,223226882.522873,7.15438295359535,1.776948923903508,10.708280801402367
random<=100,"{6,7,16,26,31,33,43,47,50,51}",51,10,1762861119.7238066,-34615641597.90464,2.5697167755991286,1.9199582526435757,1.5945491676126463e-10,False,False,False,51,13,23,160,1.1164524829446296,6.545352366743886,11538547202.224995,7.708908996892477,2.4289471480488034,12.566803292990084
random<=100,"{28,35,37,46,61,65,75,86,91,96}",96,10,308125370.6029054,-4032571392.7949467,2.616666666666667,2.0212138070845627,9.846020885487808e-10,False,False,False,96,10,15,122,1.2248086734693877,4.362479025821698,1344190466.5787125,5.637520974178302,1.5899909329646638,8.817502840107629
random<=100,"{14,16,35,65,75,79}",79,6,14329.900405501674,-209518.58610655172,1.8902953586497888,1.4335890059343803,4.578754578754579e-05,False,False,False,79,8,13,92,1.194331983805668,4.873846153846155,69841.72997635278,3.7383987441130286,1.6243467593281915,6.987092262769412
random<=100,"{23,24,27,28,41,52,55,62,64,70}",70,10,113066590.07813571,-1332288000.4675848,3.2807881773399017,2.624744120395357,2.4918353519591844e-09,False,False,False,70,10,15,127,1.1904761904761905,3.9277385290452727,444096002.1976616,6.8944065326831225,1.7074510389393824,10.309308610561887
random<=100,"{20,23,34,48,50,64,65,67}",67,8,1832463.190628842,-19780992.748607624,2.4506041222459127,1.8057464805646026,2.0493147091612564e-07,False,False,False,67,8,11,84,1.2246376811594202,3.5982530001967348,6593666.1734303115,4.448621999803265,1.0244553457415053,6.497532691286276
random<=100,"{5,12,16,19}",19,4,98.05,-780.2666666666669,1.8290598290598294,1.3966469444820349,0.004166666666666667,False,False,False,19,4,6,38,1.2321428571428572,2.666666666666667,261.4666666666667,2.204960317460317,0.7597157672458883,3.7243918519520935
random<=100,"{16,19,24,26}",26,4,328.85928705440904,-2125.1295546558713,1.9687500000000002,1.5957286500151133,0.0021929824561403508,False,False,False,38,5,6,21,1.3708333333333333,2.1578947368421058,709.6437246963565,2.4671052631578942,0.4881545960689385,3.4434144552957715
random<=100,"{15,26,41,46,65}",65,5,5658.437051444131,-75935.43677842131,1.6991452991452995,1.0799850888448745,0.00017674089784376103,False,False,False,65,7,9,54,1.2717037037037038,4.47366560622128,25313.95522201376,3.53937787203959,0.6460571375787793,4.831492147197149
random<=100,"{21,35,43,66,72,83}",83,6,437816.39631505,-4187376.3253373513,2.240963855421687,1.7277266888061822,8.389543273264203e-07,False,False,False,83,6,9,74,1.3323643410852712,3.1880801369173466,1395793.756708744,3.1102758721529478,1.1989276332260097,5.508131138604967
random<=100,"{30,32,43,65,94}",94,5,55341.42872721727,-662903.4308377424,1.9580725907384229,1.169588984877359,7.4537865235539655e-06,False,False,False,94,7,9,61,1.3120512820512822,3.9928443649373886,220969.71184105362,3.2102806350626114,0.7298530762488966,4.669986787560404
random<=100,"{21,35,41,44,64,68,72,74,91}",91,9,67936859.75286517,-771379200.1922472,3.2060439560439558,2.420923295210107,3.6719907595086935e-09,False,False,False,91,9,15,124,1.3269480519480519,3.7847849153444573,257126401.98851603,5.989471037036496,1.5866014659403571,9.16267396891721
random<=100,"{22,30,39,40,42,51}",51,6,21821.066864155735,-174529.10458952814,2.475490196078431,1.8255564370915716,2.497502497502497e-05,False,False,False,51,6,7,50,1.3444444444444446,2.6661338661338663,58177.88536169713,3.742199467199467,0.5624891871345252,4.867177841468518
random<=100,"{20,24,32,34,37}",37,5,3807.7921583555385,-25441.113301536836,2.6412776412776413,1.8780223740928632,0.00012254901960784314,False,False,False,40,5,6,34,1.3696428571428572,2.2274509803921574,8481.670376258613,2.9565767973856203,0.6133129904929676,4.183202778371555
random<=100,"{26,35,45,46,55,60,69,76,80,91}",91,10,503800.4688921078,-6400512.615245625,3.064713064713065,2.2371345691665283,5.778609897603033e-07,False,False,False,91,10,14,110,1.1568840579710142,4.234824214686916,2133506.42503492,6.365109647746946,1.5543809986363244,9.473871645019596
random<=100,"{16,35,46,77,79,85,90}",90,7,3903654.3177762567,-49706783.45063048,2.609677419354838,1.7380379186630535,1.5766550779014763e-07,False,False,False,90,9,12,97,1.2513701132626962,4.244466466228259,16568929.847548472,4.857574350098272,1.2597346563501082,7.3770436627984886
random<=100,"{21,23,30,31,33,40,49}",49,7,112720.9553488372,-1112400.853754941,2.5619047619047617,1.948366601010265,4.250074376301586e-06,False,False,False,49,7,9,67,1.3905723905723906,3.289557567257428,370802.07165625406,4.5798868771870165,0.9146886094789671,6.409264096144951
random<=100,"{6,86}",86,2,3.1120507399577164,-120.62015503875969,1.065839887074007,0.13233441632891302,0.3333333333333333,False,True,False,258,44,45,3,1.0626026272577997,14.666666666666666,45.643410852713174,0.6666666666666672,0.6371190530786952,1.9409047728240576
random<=100,{64},64,1,2.0,-4.0,1.984375,0.9921259842519685,1.0,False,True,True,,,,0,1.984375,1.0,2.0,0.0,0.49606299212598426,0.9921259842519685
random<=100,"{14,16,30}",30,3,34.00512820512821,-186.44761904761907,2.328125,1.6546990940688484,0.017857142857142856,False,False,False,30,3,4,27,1.3387755102040817,1.8571428571428574,63.152380952380966,2.017857142857143,0.5275777302067881,3.073012603270719
random<=100,"{14,18,24,61,63,68,76,78,79,87}",87,10,1575627908.7702897,-32877425662.637917,2.148688046647232,1.637293888487758,2.9416291284785255e-10,False,False,False,87,13,19,115,1.1299319727891157,6.955412397683287,10959141890.796663,8.507852908439162,1.4401006510998338,11.38805421063883
random<=100,"{21,28,30,33,46,54,76,82}",82,8,2169126.8395277616,-29865599.64729718,2.3658536585365857,1.6842297354156195,1.1006875995434349e-07,False,False,False,82,9,13,105,1.216117216117216,4.589497459062677,9955202.118397318,4.907203751636026,1.4112821697658824,7.7297680911677915
random<=100,"{23,30,31,36}",36,4,2417.2876910367613,-13129.313510986443,2.648148148148148,1.9494301169923551,0.00028050490883590464,False,False,False,46,4,5,27,1.5391304347826087,1.8109396914446005,4377.562225338944,2.1890603085553995,0.6706200330017736,3.530300374558947
random<=100,"{15,17,20,23}",23,4,688.8826777087646,-4081.136231884059,2.1521739130434785,1.6500881995997714,0.000980392156862745,False,False,False,30,4,5,24,1.4500000000000002,1.9764705882352944,1361.5563512361468,2.1957516339869274,0.5327995802580754,3.261350794503078
random<=100,"{11,12,30,40,42,51,64,78,83}",83,9,2399960.6129271346,-48594814.13952852,1.7423167848699765,1.612827170016958,6.121329650741416e-08,False,False,False,83,10,21,136,1.1337634408602149,6.749391784685904,16198274.44446015,5.753709109573834,2.5659466709284193,10.885602451430673
random<=100,"{31,33,42,67,87,90}",90,6,3852830.103797469,-37990080.64071191,2.4065359477124186,1.9100554630055042,2.1561291961238831e-07,False,False,False,90,7,9,75,1.3418181818181818,3.2867688485041104,12663361.963740379,3.7132311514958896,1.2823398216128483,6.277910794721587
random<=100,"{27,37,42,45,56,66}",66,6,7953.0379854886905,-62784.75591435593,2.9025974025974026,2.269056387751089,8.58000858000858e-05,False,False,False,66,6,7,58,1.344126984126984,2.631660231660232,20929.693787293792,4.176540826540826,0.897422316249167,5.97138545903916
random<=100,"{6,7,10,16,23}",23,5,579.0420906567994,-6215.463354037269,1.9168241965973534,1.470669851772998,0.0005952380952380953,False,False,False,23,6,10,59,1.1834577114427862,3.5809523809523816,2073.5221532091105,2.8941416040100245,1.1861285516456892,5.266398707301403
random<=100,"{19,22,30,31}",31,4,6270.826149015129,-40681.41071152956,1.9274193548387095,1.6562028965545184,0.0001594896331738437,False,False,False,38,4,5,27,1.5053763440860215,2.162679425837321,13561.7866954777,2.2797448165869216,0.6510455564018562,3.581835929390634
random<=100,"{11,12,16}",16,3,19.678571428571427,-97.0909090909091,2.025,1.2812358276643991,0.030303030303030304,False,False,False,22,3,4,15,1.5555555555555556,1.696969696969697,33.39393939393939,1.3030303030303032,0.43559403559403564,2.1742183742183743
random<=100,"{44,45,53,60,76,77,79,82,83,92}",92,10,402272407896.6516,-5021541457921.512,2.831807780320366,2.2569582960280345,1.066051658411757e-12,False,False,False,92,11,12,90,1.3455070281124497,4.16097927619452,1673847152642.8362,7.945843335891251,0.722656680558349,9.391156697007949
random<=100,"{12,28,31,63,64,66,70,71,73,82}",82,10,1556133377.054094,-21582720000.169613,2.510944340212633,2.2152168676472312,1.6839342675046248e-10,False,False,False,82,10,17,129,1.1624800637958532,4.623151272557209,7194240002.396382,6.143605973819603,2.0488383534169436,10.241282680653491
random<=100,"{13,34,48,54,60,64,73,80}",80,8,78091.10390070922,-1048320.1682018226,1.963157894736842,1.6794754681745154,3.4435973195038466e-06,False,False,False,80,8,14,96,1.2100840336134455,4.474803198413191,349442.32150251046,4.668687925847164,1.423317135398325,7.5153221966438135
random<=100,"{2,9,11,13,15,19}",19,6,5730.954045561666,-103101.39006256904,1.9298245614035086,1.2443824421436362,7.77000777000777e-05,False,False,False,19,10,14,69,1.1466942148760328,5.997202797202799,34369.69363268312,4.410204610204609,1.5263046263046278,7.4628138628138645
random<=100,"{20,76,84}",84,3,95.49659863945577,-1007.9759398496242,1.510434782608696,0.8442758145429151,0.010526315789473684,False,True,False,84,5,6,24,1.2775735294117647,3.5368421052631587,337.75639097744363,1.9284210526315784,0.5288245983495766,2.986070249330732
random<=100,"{7,74,78,89}",89,4,20202.339772987845,-338686.2091883216,1.3258426966292134,0.7599465094432162,4.9500049500049496e-05,False,True,False,89,7,15,100,1.136924075275795,5.58835758835759,112897.89877295497,1.856753243850017,1.1950497994714213,4.24685284279286
random<=100,"{10,74,84}",84,3,185.3809523809524,-1871.1969111969117,1.3310657596371882,1.1228822540126384,0.005405405405405405,False,False,False,84,4,10,68,1.1447058823529412,3.3729729729729736,625.2849420849423,1.3367044463818654,1.2253735241168688,3.787451494615603
random<=100,"{15,38,48,49}",49,4,289.1535269709544,-2196.5368421052635,2.326530612244898,1.5020662636299582,0.0015350877192982454,False,False,False,49,5,6,38,1.402332361516035,2.5368421052631582,733.5368421052633,2.4839912280701753,0.663256857200807,3.8105049424717894
random<=100,"{12,30,31,37,39,41}",41,6,764836.0515503578,-9365760.253445242,1.9804878048780488,1.315664794994641,1.117743053226924e-06,False,False,False,60,9,10,38,1.3216845878136199,4.081818791496211,3121922.1676320154,4.334847875170455,0.5177287041743402,5.370305283519135
random<=100,"{6,13,15,16,25,27,28,29,31,34}",34,10,7356451.39004564,-95952384.15414271,3.262254901960784,2.3242528804122147,5.432708436045477e-08,False,False,False,34,11,16,107,1.1232470334412081,4.347766138199955,31984130.25095442,6.703658521678543,1.7008247241956964,10.105307970069935
random<=100,"{25,79,86}",86,3,1307.5024583312847,-11268.451598469237,1.5906976744186048,0.8819628141092088,0.0005063291139240507,False,True,False,86,4,5,25,1.3569642857142854,2.8739240506329113,3757.6627612599355,1.1900759493670887,0.6723090969326251,2.534694143232339
random<=100,"{17,22,32,35,53,55,78,80,82,90}",90,10,65932453.29620768,-995880959.5437714,2.7092592592592597,2.073897751321898,5.070590598865416e-09,False,False,False,90,11,19,152,1.1969931989022793,5.0348546989136045,331960322.289313,6.20122904910173,2.1202723946038433,10.441773838309416
random<=100,"{6,11,25,27,28,29,32,37,38}",38,9,6845905.535458709,-81927936.12952489,2.7807017543859645,2.215617471560713,5.0431084913843535e-08,False,False,False,38,9,16,115,1.1211538461538462,3.9891456167318253,27309314.05933525,5.3695820372544505,1.7344193438882087,8.838420725030868
random<=100,"{7,12,13,15,16,17,22}",22,7,64109.33204930663,-563328.6047599461,3.436363636363637,2.3890807684008153,5.386770092652446e-06,False,False,False,22,7,9,71,1.2286324786324785,2.929023917259212,187777.76689193165,4.66819830496301,1.1647382029734976,6.997674710910005
random<=100,"{14,26,46,66,100}",100,5,20800.466206896548,-226367.10433913916,2.1763636363636367,1.5184871555124717,1.4478275347840565e-05,False,False,False,100,6,14,106,1.171875,3.627676671154933,75457.36600790515,2.3824243389460773,1.5630780452774646,5.508580429501007
random<=100,"{6,11,13,15,16,20}",20,6,592.5625698324023,-5928.604195804197,2.31,1.713586987374127,0.0005827505827505828,False,False,False,20,7,8,46,1.1717171717171717,3.337995337995338,1977.971095571096,3.9120046620046613,0.9039703565498254,5.719945375104312
random<=100,"{27,38,60}",60,3,61.89629629629629,-348.6596491228071,1.9916666666666667,1.3947099307321258,0.011695906432748539,False,False,False,60,3,4,27,1.4802631578947367,1.8947368421052635,117.27719298245616,1.586744639376218,0.5279318252160103,2.642608289808239
random<=100,"{12,13,14,15,16,18,19,20,21,22}",22,10,121062.12605180663,-1111105.5097323733,4.761904761904761,3.173145620569694,3.21316110789795e-06,False,False,False,24,10,11,69,1.202996254681648,3.0593406593406605,370370.28453651624,7.31565934065934,1.1960370371791385,9.707733415017618
random<=100,"{5,8,33,44,53,54}",54,6,1053.883045064125,-24572.016009148087,1.507692307692308,0.9683431345124615,0.00017152658662092623,False,True,False,54,10,19,112,1.112689393939394,7.7749571183533455,8193.89548313322,3.970323493891552,1.7792514263973505,7.5288263466862535
random<=100,"{31,44,48,63,86,98}",98,6,77640.11224489797,-827280.2899426157,2.138392857142857,1.5537461390335847,6.6304454901604184e-06,False,False,False,98,7,10,70,1.3666666666666665,3.5517970401691334,275761.9208698279,3.7497561259001615,0.884417405946772,5.5185909377937055
random<=100,"{16,30,66}",66,3,28.040998217468807,-281.2787878787879,1.6931818181818181,1.0654254968680064,0.025,False,False,False,66,5,7,34,1.2360544217687075,3.4000000000000004,95.33939393939396,2.066666666666666,0.7778900113422783,3.6224466893512224
random<=100,"{16,28,41,54,61,86}",86,6,366807.0265116279,-6285598.429332586,1.6186046511627907,1.00048522686922,1.0577779470222492e-06,False,False,False,86,9,13,73,1.2035018552875696,5.712000913920146,2095202.07066675,3.666054011753827,1.0243592592433808,5.714772530240589
random<=100,"{40,43,70}",70,3,127.27539682539683,-954.8252491694353,1.595,1.2659129391235304,0.005813953488372093,False,False,False,86,4,5,16,1.592248062015504,2.511627906976744,319.668438538206,1.3236434108527129,0.9279294274264493,3.1795022657056116
random<=100,"{11,49,57,64,67,82}",82,6,1864495.1972674232,-22831199.65005437,1.8503625576796312,1.31432732609794,1.0626974491860588e-07,False,False,False,82,7,12,96,1.261717873962772,4.081749246152793,7610401.865901807,3.493207047553501,0.9357737624723906,5.364754572498282
random<=100,"{14,16,17,20,21,26,27,29,30,31}",31,10,5746431.951494938,-59180545.223643325,3.7680288461538463,2.8143613186467653,8.255586348892636e-08,False,False,False,31,10,11,83,1.225213675213675,3.432886788667723,19726850.328265052,7.504613211332277,1.0783852889938377,9.661383789319952
random<=100,"{7,8,12,15,17,19,20,23,26}",26,9,1910583.6881237007,-25055999.96114781,2.9881656804733727,2.230525941709496,3.204943304552942e-07,False,False,False,26,10,13,87,1.1551610782380013,4.371440109224469,8352002.166293959,6.727284380571449,1.5116630928415606,9.75061056625457
random<=100,"{30,32,36,44}",44,4,81.99778270509978,-445.0141414141415,2.525974025974026,1.9528557043486785,0.008333333333333333,False,False,False,60,4,5,28,1.5842592592592593,1.8222222222222224,149.41818181818184,2.5527777777777776,0.5028796417399072,3.558537061257592
random<=100,"{7,16,19,25,26,27,33}",33,7,70616.52567783094,-670464.1625322049,3.4509803921568634,2.4669254032869703,6.4263222157959005e-06,False,False,False,33,8,11,95,1.284832451499118,3.164835164835166,223489.6636836848,5.182103610675038,1.3126543273363693,7.807412265347777
random<=100,"{10,34,57}",57,3,170.32008592910844,-2350.3405572755423,1.5161904761904759,0.7157255120041486,0.0058823529411764705,False,True,False,57,6,7,32,1.2040816326530612,4.611764705882354,785.4761609907122,2.3397058823529404,0.4805258865036849,3.30075765536031
random<=100,"{20,22,23,25,33,39,43,51,53,55}",55,10,267670910.87411073,-3678451200.5959435,2.75,1.943090676415323,1.438746614593247e-09,False,False,False,55,11,14,102,1.1689483977734316,4.580813053552365,1226150402.5883782,6.592798057558746,1.1540685386002303,8.900935134759207
random<=100,"{43,60}",60,2,37.99080459770114,-151.13798449612403,1.9933333333333334,1.4385975079687043,0.023255813953488372,False,False,False,86,2,3,9,1.6943521594684385,1.3488372093023258,51.243410852713176,0.6511627906976744,0.6446355286300567,1.9404338479577876
random<=100,"{15,20,23,25,31,36,38,42,53,54}",54,10,25056263.565561112,-362078208.3239975,2.566666666666667,2.057215012045297,1.9896787405015224e-08,False,False,False,54,11,15,102,1.1666666666666667,4.816868973884871,120692738.57043323,6.7081310261151295,1.6006020690080263,9.909335164131182
random<=100,"{51,88}",88,2,30.516414141414142,-126.75222816399288,1.7272727272727273,0.9926213325336131,0.0196078431372549,False,True,False,102,2,3,12,1.5627705627705626,1.411764705882353,43.081996434937615,0.7385620915032678,0.3313928360367989,1.4013477635768656
random<=100,"{8,12,21,23,25,34}",34,6,8013.948450859787,-98399.44947996593,2.467391304347826,1.6996372480276312,8.281573498964804e-05,False,False,False,34,8,9,61,1.1959999999999997,4.0930848861283655,32801.77128242602,4.875169082125603,1.0407952248385512,6.956759531802705
random<=100,"{19,22,30,40,51,53}",53,6,220373.05827143847,-2088384.7193963118,1.9713728041639558,1.5067002192174668,2.3454357819682896e-06,False,False,False,53,6,8,62,1.2877358490566038,3.1588704381274044,696129.9391333748,3.3439073396503733,0.7077817209778812,4.759470781606136
random<=100,"{9,15,26,29,40,43,46}",46,7,662108.7652497372,-8854271.733857581,2.0144927536231885,1.4477539922945368,1.0281084860074433e-06,False,False,False,46,8,12,82,1.2199074074074074,4.457615199555859,2951426.0957363904,4.3299028379621785,1.0618136816538122,6.453530201269803
random<=100,"{18,19,27}",27,3,30.314814814814817,-168.9824561403509,1.9722222222222223,1.3849638314520694,0.02631578947368421,False,False,False,38,4,5,14,1.5350877192982453,1.8947368421052633,57.438596491228076,1.6052631578947367,0.5094394192703816,2.6241419964355
random<=100,"{8,9,12,15}",15,4,10.085714285714284,-66.73333333333335,2.4553571428571432,1.6922090074538578,0.041666666666666664,False,False,False,18,5,6,19,1.2777777777777777,2.333333333333334,23.533333333333335,2.6527777777777777,0.6478549531406124,3.9484876840590024
random<=100,"{5,6,11,13}",13,4,330.5302197802198,-2688.164102564103,2.1282051282051277,1.3626113274257072,0.0030303030303030303,False,False,False,13,5,6,31,1.2142857142857144,2.7151515151515153,897.4396270396271,2.5658008658008655,0.5669476722108304,3.6996962102225264
random<=100,"{15,28,35,37,42,48,52,59,62,63}",63,10,15830536.311320027,-202414464.79739842,2.7224627224627227,2.230350815883655,1.4208598134240562e-08,False,False,False,63,10,14,100,1.1823979591836735,4.262110215527385,67471490.5297543,6.730389784472615,1.3878056060574742,9.506000996587563
random<=100,"{40,55,59,64,79,81,84,88,97,100}",100,10,189351564.66921306,-1974471553.3774164,3.8384615384615373,2.9348472672689296,2.3937411825945102e-09,False,False,False,100,10,11,99,1.3519444444444448,3.4758476254283766,658157186.4266319,7.0866523745716234,1.5572147651800234,10.20108190493167
random<=100,"{29,34,44,48,55,71,73,84,92,94}",94,10,244196964442.39154,-2967683604480.562,3.0009920634920633,2.3816246125983698,1.8415014478399634e-12,False,False,False,94,10,14,124,1.2748488284202573,4.0509425267474,989227868162.3066,6.9073908065859335,1.3702168096685527,9.647824425923039
random<=100,"{16,24,37,47,49}",49,5,9808.174915542535,-102312.17735973057,1.8104956268221575,1.3119563778406378,8.386045620088173e-05,False,False,False,49,6,7,38,1.347193347193347,3.4772857964347335,34105.8273227635,3.3338253146763783,0.6141109817654156,4.56204727820721
